UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
相澤明和,@aizawaakito13,2022-11-01T13:25:59.000Z,"相澤明和
@aizawaakito13
·
1 Nov 2022如果，「蘇貞昌 陳時中 吳伯雄 石破茂 孫正義 辜寬敏」的效力其來源沒有依據 第1版本巴塞爾協定 與 西元1980年專利規則 做設制，則，本來應該就是，不具備效力，不具備價值，死亡無法成謂任何賭博籌碼積分，不應虛構籌碼積分詐賭，不論任何條件。
,n........ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,",,,
相澤明和,@aizawaakito13,2022-11-01T13:25:45.000Z,"相澤明和
@aizawaakito13
·
1 Nov 2022如果，「蘇貞昌 陳時中 吳伯雄 石破茂 孫正義 辜寬敏」的效力其來源沒有依據 第1版本巴塞爾協定 與 西元1980年專利規則 做設制，則，本來應該就是，不具備效力，不具備價值，死亡無法成謂任何賭博籌碼積分，不應虛構籌碼積分詐賭，不論任何條件。
,n........ ,,,,,,,,,,,,,,,,,,,,,,,,
,",,,
台灣推新聞,@mytwnews,2022-11-01T13:21:14.000Z,"台灣推新聞
@mytwnews
·
1 Nov 2022蔣萬安遭控顧拜票擋救護車 陳時中：讓開就好 - 中央通訊社
cna.com.tw
蔣萬安遭控顧拜票擋救護車 陳時中：讓開就好 | 政治 | 中央社 CNA
民進黨立委林楚茵今天質疑國民黨台北市長參選人蔣萬安為拜票擋救護車，民進黨台北市長參選人陳時中說，擋到就趕快讓開，這是最基本的態度。",,,
iㅋㅋ,@ikjfhml,2022-11-01T13:17:40.000Z,"iㅋㅋ
@ikjfhml
·
1 Nov 2022感謝陳時中! 醫護人員投書感恩陳時中 曾深入疫區視察24小時未闔眼 北榮副院長:衷心佩服│記者 沈宛儀 謝鈞仲 羅珮瑜 黃彥傑│【台灣要聞】20... https://youtu.be/tmyP_8Tvekg 來自 
@YouTube
youtube.com
感謝陳時中! 醫護人員投書感恩陳時中 曾深入疫區視察24小時未闔眼 北榮副院長:衷心佩服│記者 沈宛儀 謝鈞仲 羅珮瑜 黃彥傑│【台灣...
➲ iNEWS 最正新聞直播 https://youtu.be/CKjSm5ZeehE➲ 鄭知道了新頻道 快訂閱 https://reurl.cc/Mje4v➲王志郁+ 國際.理財全掌握 https://reurl.cc/RdWrkz➲追蹤鄭知道了粉絲團：http://bit.ly/2T9S5nB➲ 推特 htt...",,,
菇,@dried_mushroom,2022-11-01T13:12:29.000Z,"菇
@dried_mushroom
·
1 Nov 2022【轉推】
越接近選舉我就越不看新聞跟政治節目，我每天就只看疫情而已，因為看了那些只會讓自己血壓飆高爆血管而已，縱使我天生低血壓。

陳時中以及所有防疫人員的辛勞是有目共睹，偏偏就是有人眼瞎、耳聾外加腦殘，為了選票可以把這些人的功勞全都抹殺，重點是自己什麼都沒做，不僅沒做還耍特權。
盾牌牙醫史書華
@DrStrangeEthan
·
1 Nov 2022
我們已經守在疫情前一千多天了
到底要怎樣才能讓大家都滿意？
1",,,1
アイア,@urnhurn,2022-11-01T13:09:20.000Z,"アイア
@urnhurn
·
1 Nov 2022其實我是時鐘粉 眾所皆知了
剛剛他的粉絲帳號跳出什麼蘇院長帶你回顧陳時中2020年的豐功偉業之類的
幹不是 不就是你們把他神格化才害他被討厭嗎
他就是一個中間偏上的政治人物 希望上的是他不是那個專長是握手還有當私生子的選上欸
1
1",1,,1
N̂g lū-sīng,@YUSHENGHUANG8,2022-11-01T13:05:55.000Z,"N̂g lū-sīng
@YUSHENGHUANG8
·
1 Nov 2022Replying to 
@ynsuper1
如果一家醫院只能救活,應該沒人會開醫院了!! 這種要求陳時中的標準,應該全世界沒一個國家可以做到吧!!
18",,,18
翱翔,@zxcvb1124,2022-11-01T13:03:41.000Z,"翱翔
@zxcvb1124
·
1 Nov 2022Replying to 
@ynsuper1
因為陳時中沒其他東西有問題，所以藍的要贏只能硬打防疫！而藍的候選人沒有料可以比，所以只能說他是蔣家後代，不然預約公車跟深蹲換車票能看嗎？還大言不慚的說「我知道市民需要什麼」，我就想問問台北市民，你們是需要深蹲換車票再用預約坐公車嗎
1
26",1,,26
power,@cengbaiqi1789,2022-11-01T13:00:37.000Z,"power
@cengbaiqi1789
·
1 Nov 2022Replying to 
@northicewolf
陳時中49%
1",,,1
Jet,@Jetchen_s150237,2022-11-01T12:02:19.000Z,"Jet
@Jetchen_s150237
·
1 Nov 2022凡是打著綠旗反綠旗，
口口聲聲說要教訓民進黨，
說什麼要拒投陳時中、林佳龍、鄭運鵬、沈慧虹⋯⋯等民進黨候選人的背骨仔們
一律視為中國滲透統戰的小粉紅、網軍
這些人比KMT、民眾黨的網軍還可惡萬倍。
一律封鎖，讓他們的毒素言論無法擴散。
以上謝謝大家支持
8
36
339",8,36,339
BBQ控就是偶就愛吃烤肉,@patty_hui120,2022-11-01T12:02:11.000Z,"BBQ控就是偶就愛吃烤肉
@patty_hui120
·
1 Nov 2022為每一個需要被照顧的生命努力，這是我的初衷，我義無反顧by陳時中
https://youtube.com/watch?v=CS5zmu0mfKY…

那些一直黑高端的人，面對這群藥物過敏的人的痛苦，還有能說出那些污蔑的話嗎？ 請作一為有良知、有良心的台灣人。
youtube.com
我們只是要一種選擇
為每一個需要被照顧的生命努力，這是我的初衷，我義無反顧。——陳時中疫苗的目的，是用來保護人類的健康，不應該變成政治立場的攻擊。支持研發國產疫苗，讓少數人也有選擇的權利，也能擁有健康的生命，是陳時中作為醫生義無反顧的堅持。【溫柔的魄力。陳時中】系列影片：《我們只是要一種選擇》https://youtu.be/CS5...
1
3",,1,3
三立LIVE新聞,@setlivenews,2022-11-01T12:00:03.000Z,"三立LIVE新聞
@setlivenews
·
1 Nov 2022為阿中被攻擊而感到痛心! 陳時中防疫親力親為 深入疫區視察曾24小時未闔眼 辛和宗投書謝阿中:謝謝你領導我們度過重症海嘯｜https://youtu.be/t6zzPpZ7n_M
10",,,10
玫瑰柯黑瓣 AKA 柯黑興業/ Koa-o͘ heng-gia̍p,@antikpltd2,2022-11-01T11:29:32.000Z,"玫瑰柯黑瓣 AKA 柯黑興業/ Koa-o͘ heng-gia̍p
@antikpltd2
·
1 Nov 2022#萬安 4把 #陳時中 當成 #殺父仇人
這選法快算4 #仇恨選舉
#蔣萬安 #台北市長選舉
122
55
371",122,55,371
BojunMk2,@BojunMk2,2022-11-01T11:28:32.000Z,"BojunMk2
@BojunMk2
·
1 Nov 2022Replying to 
@Lelechen945
老實說我沒辦法投給陳時中所以沒差，
反正就是投票日到了就
準備好身分證、印章與通知單去投票給
林佳龍
9",,,9
Mutual SF,@sfmutual,2022-11-01T10:50:41.000Z,"Mutual SF
@sfmutual
·
1 Nov 2022https://images.plurk.com/6z8VAtK7njcWDjRyEuZpaS.jpg… 不忍#陳時中 被中傷，亞東醫院重症加護病房主任-辛和宗投書抱不平
plurk.com
不忍#陳時中 被中傷，亞東醫院重症加護病房主任-辛和宗投書抱不平
Plurk by 戒慎而不恐慌 - 8 response(s)",,,
andy Hung,@andyHung1963,2022-11-01T10:48:13.000Z,"andy Hung
@andyHung1963
·
1 Nov 2022Replying to 
@Lelechen945
陳時中加油，台灣加油，大家一起加油。
4",,,4
SCUN Alison Taylor Swift 聯合國最高首長劉少康,@ROCPKF529CEO,2022-11-01T10:33:57.000Z,"SCUN Alison Taylor Swift 聯合國最高首長劉少康
@ROCPKF529CEO
·
1 Nov 2022斗內中天新聞盧秀芳辣晚報：
中華民國憲法第一條：中華民國基於三民主義，為民有民治民享之民主共和國。

【#LIVE 盧秀芳辣晚報】炸鍋!高端均價840元夭壽貴 陳時中掰了! 完了!美國成功搶走台積電 拜登樂翻親出席! 抗中集團!拜登與蔡英文 誰將... https://youtu.be/UmbMEvhzMq4 via 
@YouTube
youtube.com
【盧秀芳辣晚報】炸鍋!高端均價840元夭壽貴 陳時中掰了! 完了!美國成功搶走台積電 拜登樂翻親出席! 抗中集團!拜登與蔡英文 誰將跛腳?...
#高端#疫苗#840元#豬隊友#第4劑#高端戰士#王必勝#陳時中#薛瑞元#採購合約#選情#崩盤#指揮官#擋疫苗#保密30年#公開透明#蔡英文#抗中保台#台積電#美國#搶走#拜登#出口管制#美國廠#移機典禮#半導體#投資#地緣政治#挑戰責任小編:#昌編",,,
想縮入被窩的青,@HaiRuore,2022-11-01T10:27:28.000Z,"想縮入被窩的青
@HaiRuore
·
1 Nov 2022為每一個需要被照顧的生命努力，這是我的初衷，我義無反顧。       ——陳時中
徐閉 ✌︎('ω'✌︎ )
@hsu_minerva
·
1 Nov 2022
我們只是要一種選擇 https://youtu.be/CS5zmu0mfKY 來自 @YouTube

某些藥物過敏者就是只能打高端這種次蛋白疫苗，一直抹黑高端的人真的很無知。
1",,,1
Ulamun Soaⁿ-khián｜烏拉孟山犬,@Geomus1,2022-11-01T10:26:45.000Z,"Ulamun Soaⁿ-khián｜烏拉孟山犬
@Geomus1
·
1 Nov 2022Replying to 
@moin
 and 
@AllisonChi4
像我就絕對不會投給林佳龍

全力支持陳時中啦（被毆飛
2",,,2
拾柒,@april17tw,2022-11-01T10:24:28.000Z,"拾柒
@april17tw
·
1 Nov 2022彩蛋②：駁斥夜會擬考題

王必勝：國家有事情，快3年以來，什麼事都沒有做的人在批評，當然不了解做事的人的酸甜苦辣。說進行什麼模擬考，那也太小看我們陳時中候選人。陳時中候選人在指揮中心長達900多天，以他對業務的了解，還有他的記憶力、邏輯推理能力。說我們去給他模擬考，那也是太抬舉我們了。
1
3
78",1,3,78
拾柒,@april17tw,2022-11-01T10:24:00.000Z,"拾柒
@april17tw
·
1 Nov 2022彩蛋①：單純聚會無限上綱

洪孟楷(國)：哪些官員可去競選總部？

蘇院長：政務官為自己政黨候選人競選支持是民主政治正軌。

洪：衛福部長帶王必勝前往陳時中競選總部，事先事後有報告？

蘇：沒有。

洪：部長去競選總部恰當？

蘇：除非利用公資源，不是利用公資源，政務官為自己政黨提名的人支持。
1
1
62",1,1,62
府城の大賢,@hsien505,2022-11-01T10:17:33.000Z,"府城の大賢
@hsien505
·
1 Nov 2022Top story: 自由廣場》我們沒救回來的生命─寫給陳時中 - 自由評論網 https://talk.ltn.com.tw/article/paper/1548933…, see more https://tweetedtimes.com/hsien505?s=tnp
talk.ltn.com.tw
自由廣場》我們沒救回來的生命─寫給陳時中 - 自由評論網
◎辛和宗每一次看你被嗆「踏著一萬個屍體上來」，我們和你一樣的痛，而且更是椎心的切膚之痛。因為，這一萬多條生命是在我們面前留不住的，這種痛不是那些只會噴口水，盡",,,
愛してるCoco【地蔵王】,@Coco198946,2022-11-01T10:15:29.000Z,"愛してるCoco【地蔵王】
@Coco198946
·
1 Nov 2022王世堅自爆不一定投陳時中？朱大：謝他打敗台灣保護病毒 新聞大白話 20221101
youtube.com
王世堅自爆不一定投陳時中？朱大：謝他打敗台灣保護病毒 新聞大白話 20221101
主持人：#陳諺瑩本集來賓：#謝寒冰、#朱學恒、#羅友志【快按讚】Facebook
1",,,1
玫瑰柯黑瓣 AKA 柯黑興業/ Koa-o͘ heng-gia̍p,@antikpltd2,2022-11-01T08:37:17.000Z,"玫瑰柯黑瓣 AKA 柯黑興業/ Koa-o͘ heng-gia̍p
@antikpltd2
·
1 Nov 2022#高嘉瑜 #甲魚 #陳時中 #蔡英文 #內湖 #台北市長選舉
13
31",13,,31
自由戰線3.0,@billhua68001274,2022-11-01T08:37:16.000Z,"自由戰線3.0
@billhua68001274
·
1 Nov 2022台灣現在真的太多網紅型政治人物了 他們很多都逐漸變成投機派 #韓國瑜 #趙少康 #馬英九 #唐湘龍 #中國 #習近平 #陳時中 #高虹安 #沈慧虹 #民進黨 #高虹安
1",,,1
明哲,@mingzhe64281686,2022-11-01T08:28:31.000Z,"明哲
@mingzhe64281686
·
1 Nov 2022Replying to 
@Lelechen945
蔣萬安超怕陳時中會當選的原因：
就是他完全無新的市政規劃，
也沒有好的政件可談，
除了公車深蹲，要多電線桿什麼的⋯⋯真的想不出來，他說過什麼政策。
除了狂打陳時中之外，感覺不到他會給北市人民，帶來什麼改變。
7",,,7
霍爾,@imsunnyswift,2022-11-01T08:19:45.000Z,"霍爾
@imsunnyswift
·
1 Nov 2022今天吳思瑤、林楚茵和簡舒培出來的每日一問蔣萬安與黃珊珊，非常有意義，請大家幫忙轉推。
這些議題突顯了台北市政的問題，也突顯了陳時中更能勝任台北市長的條件。
13",,,13
自由戰線3.0,@billhua68001274,2022-11-01T08:19:43.000Z,"自由戰線3.0
@billhua68001274
·
1 Nov 2022高嘉瑜 呱吉 黃國昌 館長 你們以前跟著柯文哲在那邊批評大巨蛋 現在柯文哲不批評了 你們他ㄇㄚ的也跟著安靜了 #高嘉瑜 #呱吉 #館長 #中國 #習近平 #陳時中 #民進黨 #高虹安
youtube.com
高嘉瑜 呱吉 黃國昌 館長 你們以前跟著柯文哲在那邊批評大巨蛋 現在柯文哲不批評了 你們他ㄇㄚ的也跟著安靜了 #高嘉瑜 #呱吉 #館長...
4",,,4
學習做惡魔,@monkey6222,2022-11-01T08:17:27.000Z,"學習做惡魔
@monkey6222
·
1 Nov 2022謝謝你阿中市長

#陳時中
@TaipeiShihChung
1",,,1
王語萱,@Lelechen945,2022-11-01T08:15:33.000Z,"王語萱
@Lelechen945
·
1 Nov 2022台灣感恩有你，陳時中~~

資料來源：
https://talk.ltn.com.tw/article/paper/1548933…
4
60
541",4,60,541
LoveMia_Chang,@MiaChan44525204,2022-11-01T08:13:51.000Z,"LoveMia_Chang
@MiaChan44525204
·
1 Nov 2022Replying to 
@Lelechen945
連綠營大老都加入了，那陳時中真的告急，請大家搶救阿中！集中選票投阿中！
1
8",,1,8
自由戰線3.0,@billhua68001274,2022-11-01T08:07:12.000Z,"自由戰線3.0
@billhua68001274
·
1 Nov 2022大巨蛋要是發生災難 一定比韓國梨泰院事件更慘 為啥要強行通過 我他ㄇㄚ的不懂啊 #韓國 #柯文哲 #梨泰院 #大巨蛋 #韓國瑜 #唐湘龍 #中國 #習近平 #陳時中 #高虹安 #民進黨 #高虹安",,,
學習做惡魔,@monkey6222,2022-11-01T08:04:07.000Z,"學習做惡魔
@monkey6222
·
1 Nov 2022我出運啊！1112凱道我來囉！
#陳時中
 
@TaipeiShihChung
1",,,1
The News Lens,@thenewslens,2022-11-01T08:03:34.000Z,"The News Lens
@thenewslens
·
1 Nov 2022大數據看台北市選情：國民黨支持者「攻守兼備」，民進黨支持者對陳時中關注不足
thenewslens.com
大數據看台北市選情：國民黨支持者「攻守兼備」，民進黨支持者對陳時中關注不足 - The News Lens 關鍵評論網
根據社群結構呈現選民在這場選舉裡的動向，顯然陳時中陣形並沒有產生「顧好票倉，降低主要對手影響力」的效果，選前一個月，需加緊在話題與議題上，創造足以搶票的選民記憶點。
1
1",,1,1
Northicewolf脫北者冰狼,@northicewolf,2022-11-01T06:41:43.000Z,"Northicewolf脫北者冰狼
@northicewolf
·
1 Nov 2022TVBS台北民調
蔣萬安 37% (-3%)
陳時中 27% (+5%)
黃珊珊 21% (-2%)
97
22
808",97,22,808
Ken,@Ken25142314,2022-11-01T06:38:10.000Z,"Ken
@Ken25142314
·
1 Nov 2022徐定禎 選上，承諾徹查 #坤輿案
林佳龍 選上，承諾徹查 #恩恩案
陳時中 選上，承諾徹查 #巨蛋案
看到時就節錄過來，改變是被允許且賦予勇氣的
3",,,3
阿魯桌,@alcho_tw,2022-11-01T06:31:01.000Z,"阿魯桌
@alcho_tw
·
1 Nov 2022我真的很佩服指揮中心和陳時中的耐心
最後一哩鹿( ⓛ ω ⓛ)
@dryadb43738
·
1 Nov 2022
今天的疫情記者會看到火氣爆炸大

「徐巧芯說高端就是買貴了！」
「有專家說高端是舊技術的疫苗，賣超過200元都算貴！」
「為什麼高端比日本的BNT還貴！」

整天回答這些沒營養的問題就飽了
Show this thread",,,
一人小劇場( ` ω ´ )不要煩,@gagachi,2022-11-01T06:29:44.000Z,"一人小劇場( ` ω ´ )不要煩
@gagachi
·
1 Nov 2022看起來中國國民黨在台北對付陳時中沒招了，就是準備打高端打到1126。
1
1
47",1,1,47
高詩特,@hqvSpv2SoXIj4Zn,2022-11-01T05:50:17.000Z,"高詩特
@hqvSpv2SoXIj4Zn
·
1 Nov 2022陳時中防疫表現人盡皆知！黃澎孝為何「仇恨」陳時中？
藍白仇恨陳時中不是為了防疫，防疫只是找個莫須有的理由．
藍白真正仇恨陳時中的理由是，陳時中出馬競選會讓蔣萬安，黃珊珊落選．
4
32",,4,32
郭老人,@JeffreyKuo11,2022-11-01T05:46:37.000Z,"郭老人
@JeffreyKuo11
·
1 Nov 2022Replying to 
@GraceH73804547
陳時中是染指，那你就是圖謀不軌，喪心病狂！
2",,,2
長輩圖,@TISAtoromi,2022-11-01T05:43:05.000Z,"長輩圖
@TISAtoromi
·
1 Nov 2022好文

▶︎https://talk.ltn.com.tw/article/paper/1548933…

「我們沒救回來的生命─寫給陳時中」
辛和宗醫生：每一次看你被嗆「踏著一萬個屍體上來」，#我們和你一樣的痛，而且更是椎心的切膚之痛。因為，這一萬多條生命是在我們面前留不住的，這種痛不是那些只會噴口水，盡是批評的人所能感受的。…雖然，你不在第一線…
5
117
564",5,117,564
Vanessa Tsai,@BeyondNature188,2022-11-01T05:39:40.000Z,"Vanessa Tsai
@BeyondNature188
·
1 Nov 2022高端聲明露餡...價差6億元跑去哪? 國民黨秀證據打臉陳時中痛斥人民血汗錢變佣金選舉經費@中天新聞- YouTube
google.com
Image: 高端聲明露餡...價差6億元跑去哪? 國民黨秀證據打臉陳時中痛斥人民血汗 ...
Found on Google from www.youtube.com",,,
IgZen,@be2xco,2022-11-01T05:26:28.000Z,"IgZen
@be2xco
·
1 Nov 2022健康網》陳時中為疫情挨批 醫怒駁：感謝他帶領大家守護家園https://health.ltn.com.tw/article/breakingnews/4108285?utm_medium=R&utm_campaign=SHARE&utm_source=TWITTER…",,,
黃凱莉KearyHuang,@HuangKeary,2022-11-01T05:21:14.000Z,"黃凱莉KearyHuang
@HuangKeary
·
1 Nov 2022自由廣場》我們沒救回來的生命─寫給陳時中
talk.ltn.com.tw
自由廣場》我們沒救回來的生命─寫給陳時中 - 自由評論網
◎辛和宗每一次看你被嗆「踏著一萬個屍體上來」，我們和你一樣的痛，而且更是椎心的切膚之痛。因為，這一萬多條生命是在我們面前留不住的，這種痛不是那些只會噴口水，盡",,,
